<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ECA,D,20080811,000000,1.3548,1.3548,1.3548,1.3548,2,0
ECA,D,20080812,000000,1.3027,1.3092,1.3027,1.3092,2385,0
ECA,D,20080813,000000,1.2637,1.3092,1.2637,1.3092,2540,0
ECA,D,20080814,000000,1.3092,1.3092,1.1985,1.1985,3665,0
ECA,D,20080818,000000,1.2571,1.2571,1.2571,1.2571,1270,0
ECA,D,20080819,000000,1.2441,1.2505,1.1985,1.2505,1743,0
ECA,D,20080820,000000,1.1985,1.1985,1.1985,1.1985,477,0
ECA,D,20080821,000000,1.1985,1.2637,1.179,1.2637,7990,0
ECA,D,20080822,000000,1.2311,1.2571,1.2311,1.2376,4879,0
ECA,D,20080825,000000,1.205,1.2116,1.205,1.205,9694,0
ECA,D,20080826,000000,1.205,1.2116,1.205,1.2116,3019,0
ECA,D,20080827,000000,1.2246,1.2505,1.2246,1.2505,1756,0
ECA,D,20080828,000000,1.2116,1.2441,1.2116,1.2441,163,0
ECA,D,20080829,000000,1.2441,1.2505,1.205,1.205,13814,0
ECA,D,20080901,000000,1.205,1.205,1.1139,1.179,26554,0
ECA,D,20080902,000000,1.1204,1.1726,1.0813,1.1726,40272,0
ECA,D,20080903,000000,1.166,1.166,1.1334,1.166,1624,0
ECA,D,20080904,000000,1.1334,1.192,1.1334,1.192,10396,0
ECA,D,20080905,000000,1.1465,1.166,1.1334,1.166,3653,0
ECA,D,20080908,000000,1.1139,1.166,1.1139,1.166,3812,0
ECA,D,20080909,000000,1.1595,1.1855,1.1595,1.1855,5802,0
ECA,D,20080910,000000,1.1855,1.1855,1.166,1.166,10370,0
ECA,D,20080911,000000,1.1855,1.2832,1.1855,1.205,20906,0
ECA,D,20080912,000000,1.2181,1.2181,1.2116,1.2116,10754,0
ECA,D,20080915,000000,1.2116,1.2116,1.1726,1.205,17463,0
ECA,D,20080916,000000,1.1855,1.1985,1.1855,1.1985,6276,0
ECA,D,20080917,000000,1.1855,1.1985,1.14,1.1985,11936,0
ECA,D,20080918,000000,1.14,1.192,1.1334,1.179,15848,0
ECA,D,20080919,000000,1.14,1.192,1.14,1.1465,10103,0
ECA,D,20080922,000000,1.1855,1.1855,1.1465,1.179,14368,0
ECA,D,20080923,000000,1.14,1.1726,1.1334,1.1334,6538,0
ECA,D,20080924,000000,1.1139,1.1139,1.1008,1.1008,10011,0
ECA,D,20080925,000000,1.0553,1.179,1.0553,1.179,34,0
ECA,D,20080926,000000,1.1855,1.1855,1.1008,1.1334,3735,0
ECA,D,20080929,000000,1.1139,1.1334,1.0813,1.1334,10806,0
ECA,D,20080930,000000,1.0682,1.1139,1.0682,1.1139,46397,0
ECA,D,20081001,000000,1.1139,1.1334,1.1008,1.1334,17320,0
ECA,D,20081002,000000,1.1334,1.1334,1.0748,1.0748,13984,0
ECA,D,20081003,000000,1.0748,1.0879,1.0682,1.0879,27779,0
ECA,D,20081006,000000,1.0553,1.0682,1.0357,1.0682,9535,0
ECA,D,20081007,000000,1.0357,1.0682,1.0226,1.0682,10023,0
ECA,D,20081008,000000,1.0291,1.153,1.0291,1.153,8431,0
ECA,D,20081009,000000,1.0487,1.179,1.0226,1.1139,18620,0
ECA,D,20081010,000000,1.0617,1.0682,1.0096,1.0421,16253,0
ECA,D,20081013,000000,1.0357,1.0357,0.977,1.0226,19213,0
ECA,D,20081014,000000,1.0226,1.0553,1.0096,1.0553,21568,0
ECA,D,20081015,000000,1.0096,1.0487,1.0096,1.0096,3829,0
ECA,D,20081016,000000,0.9509,1.0487,0.9509,1.0487,4767,0
ECA,D,20081017,000000,1.0226,1.0487,1.0226,1.0487,2559,0
ECA,D,20081020,000000,1.0487,1.179,1.0487,1.166,50544,0
ECA,D,20081021,000000,1.1204,1.1726,1.0813,1.1595,23316,0
ECA,D,20081022,000000,1.0943,1.1008,1.0682,1.1008,11440,0
ECA,D,20081023,000000,1.0421,1.0682,1.0096,1.0682,29252,0
ECA,D,20081024,000000,1.0162,1.0682,1.0162,1.0162,3653,0
ECA,D,20081027,000000,0.977,1.0226,0.9575,1.0226,18656,0
ECA,D,20081028,000000,1.0226,1.0553,1.0096,1.0487,5531,0
ECA,D,20081029,000000,1.0357,1.0487,0.9901,1.0487,10519,0
ECA,D,20081030,000000,1.0487,1.0487,1.0096,1.0226,9560,0
ECA,D,20081031,000000,1.0291,1.0487,1.0291,1.0487,2651,0
ECA,D,20081103,000000,1.0487,1.0813,1.0487,1.0813,7373,0
ECA,D,20081104,000000,1.0813,1.2246,1.0813,1.153,21756,0
ECA,D,20081105,000000,1.1139,1.1726,1.1139,1.1726,1534,0
ECA,D,20081106,000000,1.1139,1.1595,1.0682,1.1595,8285,0
ECA,D,20081107,000000,1.0943,1.1465,1.0879,1.1465,9217,0
ECA,D,20081110,000000,1.0813,1.1334,1.0813,1.1334,8672,0
ECA,D,20081112,000000,1.0813,1.0813,1.0291,1.0813,4182,0
ECA,D,20081113,000000,1.0291,1.0357,0.9901,1.0357,26204,0
ECA,D,20081114,000000,1.0421,1.0879,1.0421,1.0553,24791,0
ECA,D,20081117,000000,1.0226,1.0226,1.0226,1.0226,4605,0
ECA,D,20081119,000000,1.0357,1.0682,1.0357,1.0682,3019,0
ECA,D,20081121,000000,1.0357,1.0553,1.0226,1.0553,6037,0
ECA,D,20081124,000000,1.0682,1.0682,1.0682,1.0682,2,0
ECA,D,20081125,000000,1.0226,1.0487,1.0162,1.0487,23039,0
ECA,D,20081126,000000,1.0162,1.0226,1.0162,1.0162,6913,0
ECA,D,20081127,000000,1.0162,1.0487,1.0162,1.0487,4775,0
ECA,D,20081128,000000,1.0162,1.0487,1.0162,1.0487,5148,0
ECA,D,20081201,000000,1.0031,1.0031,1.0031,1.0031,319,0
ECA,D,20081202,000000,1.0031,1.0487,1.0031,1.0487,7847,0
ECA,D,20081203,000000,1.0096,1.0682,1.0096,1.0682,22246,0
ECA,D,20081204,000000,1.0291,1.0813,1.0291,1.0813,7469,0
ECA,D,20081205,000000,1.0813,1.0813,1.0813,1.0813,1009,0
ECA,D,20081208,000000,1.0357,1.0813,1.0357,1.0813,391,0
ECA,D,20081209,000000,1.0357,1.0421,1.0096,1.0421,17163,0
ECA,D,20081210,000000,1.0162,1.0357,1.0031,1.0357,21935,0
ECA,D,20081211,000000,1.0031,1.0162,1.0031,1.0031,14944,0
ECA,D,20081212,000000,0.9901,1.0162,0.9901,1.0096,18475,0
ECA,D,20081215,000000,1.0096,1.0096,1.0096,1.0096,13937,0
ECA,D,20081216,000000,1.0096,1.0226,1.0096,1.0226,17130,0
ECA,D,20081217,000000,1.0031,1.0291,0.9901,1.0291,9535,0
ECA,D,20081219,000000,1.0096,1.0096,0.9901,1.0096,10307,0
ECA,D,20081222,000000,1.0096,1.0096,1.0096,1.0096,22251,0
ECA,D,20081223,000000,1.0226,1.0943,1.0226,1.0943,11838,0
ECA,D,20081229,000000,1.0682,1.1139,1.0682,1.0879,8293,0
ECA,D,20081230,000000,1.0553,1.0879,1.0357,1.0879,15970,0
ECA,D,20081231,000000,1.0291,1.0291,1.0291,1.0291,2,0
ECA,D,20090105,000000,1.0291,1.0553,1.0096,1.0553,24461,0
ECA,D,20090106,000000,1.0357,1.1465,1.0357,1.1139,24379,0
ECA,D,20090107,000000,1.1139,1.1595,1.0943,1.1269,28622,0
ECA,D,20090108,000000,1.0943,1.1465,1.0943,1.1465,6422,0
ECA,D,20090109,000000,1.1465,1.166,1.1334,1.166,34179,0
ECA,D,20090112,000000,1.192,1.192,1.1008,1.14,17708,0
ECA,D,20090113,000000,1.0943,1.1334,1.0943,1.1334,2702,0
ECA,D,20090115,000000,1.0813,1.0879,1.0813,1.0879,5720,0
ECA,D,20090116,000000,1.0553,1.0813,1.0421,1.0813,7626,0
ECA,D,20090119,000000,1.0813,1.1139,1.0748,1.1139,15256,0
ECA,D,20090120,000000,1.0748,1.1204,1.0553,1.1204,17976,0
ECA,D,20090121,000000,1.0879,1.1204,1.0682,1.1204,21786,0
ECA,D,20090122,000000,1.1204,1.1465,1.0879,1.0879,36685,0
ECA,D,20090126,000000,1.0748,1.0748,1.0162,1.0682,9045,0
ECA,D,20090127,000000,1.0226,1.0487,0.9901,1.0162,42239,0
ECA,D,20090128,000000,1.0162,1.0162,0.9837,1.0162,19211,0
ECA,D,20090129,000000,0.9901,1.0357,0.964,1.0357,5148,0
ECA,D,20090130,000000,1.0096,1.0682,1.0096,1.0226,29474,0
ECA,D,20090202,000000,1.0682,1.0682,0.977,1.0682,9947,0
ECA,D,20090203,000000,1.0682,1.0748,1.0617,1.0617,9096,0
ECA,D,20090204,000000,1.0291,1.0813,1.0291,1.0813,24631,0
ECA,D,20090205,000000,1.0291,1.0748,1.0291,1.0748,10519,0
ECA,D,20090206,000000,1.0291,1.0682,1.0291,1.0682,4800,0
ECA,D,20090209,000000,1.0682,1.0813,1.0682,1.0813,6354,0
ECA,D,20090210,000000,1.0617,1.0617,1.0357,1.0553,4163,0
ECA,D,20090211,000000,1.0553,1.0617,1.0421,1.0617,14651,0
ECA,D,20090212,000000,1.0162,1.0162,1.0096,1.0096,9036,0
ECA,D,20090213,000000,1.0487,1.0487,1.0487,1.0487,32,0
ECA,D,20090216,000000,1.0096,1.0487,1.0096,1.0487,983,0
ECA,D,20090217,000000,1.0096,1.0096,1.0096,1.0096,1735,0
ECA,D,20090218,000000,0.977,1.0031,0.977,1.0031,13062,0
ECA,D,20090219,000000,0.977,0.977,0.9575,0.9575,8962,0
ECA,D,20090220,000000,0.9705,0.9901,0.9705,0.9901,954,0
ECA,D,20090224,000000,0.9509,0.9901,0.9445,0.9901,13062,0
ECA,D,20090225,000000,0.9575,0.9575,0.9575,0.9575,1270,0
ECA,D,20090227,000000,0.925,0.9445,0.912,0.925,14109,0
ECA,D,20090302,000000,0.8989,0.925,0.8728,0.925,25878,0
ECA,D,20090303,000000,0.8728,0.9901,0.8728,0.9901,25239,0
ECA,D,20090304,000000,0.9379,0.9379,0.9379,0.9379,4605,0
ECA,D,20090305,000000,0.9379,0.9445,0.9379,0.9445,26847,0
ECA,D,20090306,000000,0.9445,1.0096,0.9445,1.0096,25460,0
ECA,D,20090309,000000,0.9445,0.9445,0.9445,0.9445,2861,0
ECA,D,20090310,000000,0.9445,0.9837,0.9445,0.9837,13030,0
ECA,D,20090311,000000,0.9901,0.9901,0.9901,0.9901,10264,0
ECA,D,20090312,000000,0.9445,0.9509,0.9445,0.9509,5403,0
ECA,D,20090313,000000,0.9445,0.9445,0.9445,0.9445,3942,0
ECA,D,20090316,000000,0.9379,0.9509,0.912,0.9509,24005,0
ECA,D,20090317,000000,0.912,0.925,0.912,0.912,6675,0
ECA,D,20090318,000000,0.912,0.912,0.912,0.912,6632,0
ECA,D,20090319,000000,0.912,0.9445,0.8794,0.912,18275,0
ECA,D,20090323,000000,0.925,0.9901,0.925,0.9901,6730,0
ECA,D,20090324,000000,0.977,1.0096,0.9445,0.9901,34516,0
ECA,D,20090325,000000,0.9575,0.9901,0.9575,0.9901,2716,0
ECA,D,20090326,000000,0.9901,0.9901,0.9901,0.9901,1428,0
ECA,D,20090327,000000,0.977,0.9901,0.977,0.9901,8732,0
ECA,D,20090330,000000,0.964,0.964,0.964,0.964,556,0
ECA,D,20090331,000000,0.9575,0.9575,0.9575,0.9575,5403,0
ECA,D,20090401,000000,0.9901,0.9901,0.9901,0.9901,5085,0
ECA,D,20090402,000000,0.9901,1.0682,0.9901,1.0682,56214,0
ECA,D,20090403,000000,1.0682,1.0682,1.0162,1.0357,11129,0
ECA,D,20090406,000000,0.9901,1.0682,0.9901,1.0682,12732,0
ECA,D,20090407,000000,1.0162,1.0682,1.0162,1.0682,2861,0
ECA,D,20090408,000000,1.0226,1.0617,1.0162,1.0617,2702,0
ECA,D,20090409,000000,1.0617,1.0617,1.0553,1.0617,2679,0
ECA,D,20090414,000000,1.0617,1.0879,1.0357,1.0617,17230,0
ECA,D,20090415,000000,1.0813,1.1008,1.0682,1.0682,17508,0
ECA,D,20090416,000000,1.0748,1.1985,1.0291,1.1985,29131,0
ECA,D,20090417,000000,1.1985,1.1985,1.1334,1.179,9999,0
ECA,D,20090420,000000,1.1595,1.1595,1.1334,1.1334,14540,0
ECA,D,20090421,000000,1.1008,1.1139,1.0943,1.1139,7469,0
ECA,D,20090422,000000,1.1465,1.2181,1.1465,1.205,49260,0
ECA,D,20090423,000000,1.179,1.205,1.0682,1.205,15782,0
ECA,D,20090424,000000,1.192,1.2571,1.192,1.2246,51750,0
ECA,D,20090427,000000,1.2246,1.2246,1.1726,1.1726,7890,0
ECA,D,20090428,000000,1.2181,1.3548,1.2116,1.3484,78700,0
ECA,D,20090429,000000,1.3484,1.4461,1.3027,1.3679,31860,0
ECA,D,20090430,000000,1.3353,1.3353,1.2767,1.2767,24262,0
ECA,D,20090504,000000,1.2898,1.3809,1.2832,1.3809,16557,0
ECA,D,20090505,000000,1.3353,1.3353,1.2571,1.2767,11256,0
ECA,D,20090506,000000,1.2832,1.3223,1.2832,1.2832,6752,0
ECA,D,20090507,000000,1.2832,1.2832,1.2246,1.2246,20631,0
ECA,D,20090508,000000,1.2246,1.2376,1.205,1.205,15903,0
ECA,D,20090511,000000,1.2571,1.2571,1.2246,1.2246,547,0
ECA,D,20090512,000000,1.2571,1.3092,1.2571,1.3092,2840,0
ECA,D,20090513,000000,1.3027,1.3679,1.2637,1.3679,28377,0
ECA,D,20090514,000000,1.3223,1.3809,1.3223,1.3223,19491,0
ECA,D,20090515,000000,1.3548,1.4852,1.3548,1.4852,148330,0
ECA,D,20090518,000000,1.4461,1.5373,1.42,1.5047,51573,0
ECA,D,20090519,000000,1.4461,1.5113,1.4461,1.5113,43774,0
ECA,D,20090520,000000,1.5113,1.5113,1.4461,1.4461,2702,0
ECA,D,20090521,000000,1.5047,1.5047,1.5047,1.5047,1775,0
ECA,D,20090522,000000,1.4461,1.4917,1.4329,1.4917,25657,0
ECA,D,20090525,000000,1.5113,1.5438,1.4461,1.4461,23852,0
ECA,D,20090526,000000,1.4656,1.4786,1.4656,1.4723,12657,0
ECA,D,20090527,000000,1.4395,1.4395,1.3874,1.4134,35997,0
ECA,D,20090528,000000,1.4134,1.4134,1.3353,1.3548,28286,0
ECA,D,20090529,000000,1.3548,1.3809,1.3548,1.3809,21295,0
ECA,D,20090601,000000,1.3679,1.3679,1.3223,1.3679,17588,0
ECA,D,20090602,000000,1.3548,1.3939,1.3353,1.3874,8517,0
ECA,D,20090603,000000,1.3874,1.3939,1.3874,1.3939,2132,0
ECA,D,20090605,000000,1.3939,1.4329,1.3353,1.3939,53931,0
ECA,D,20090610,000000,1.3874,1.4461,1.3874,1.4461,19418,0
ECA,D,20090612,000000,1.3874,1.4525,1.3744,1.4525,6072,0
ECA,D,20090615,000000,1.3874,1.3874,1.3548,1.3548,2861,0
ECA,D,20090616,000000,1.3548,1.3548,1.3548,1.3548,954,0
ECA,D,20090617,000000,1.3874,1.3874,1.3418,1.3418,3645,0
ECA,D,20090618,000000,1.3353,1.3353,1.3353,1.3353,634,0
ECA,D,20090619,000000,1.3548,1.3874,1.3548,1.3874,4454,0
ECA,D,20090622,000000,1.3484,1.3484,1.3353,1.3353,10571,0
ECA,D,20090623,000000,1.3353,1.3353,1.3027,1.3159,8261,0
ECA,D,20090624,000000,1.3159,1.3548,1.3159,1.3548,6165,0
ECA,D,20090625,000000,1.3223,1.3223,1.3223,1.3223,794,0
ECA,D,20090626,000000,1.3223,1.3353,1.2898,1.3353,12958,0
ECA,D,20090629,000000,1.3223,1.3809,1.3223,1.3809,6818,0
ECA,D,20090630,000000,1.3679,1.3679,1.3679,1.3679,13967,0
ECA,D,20090701,000000,1.3548,1.3548,1.3548,1.3548,4765,0
ECA,D,20090702,000000,1.3809,1.3809,1.2767,1.2767,14779,0
ECA,D,20090703,000000,1.2898,1.3548,1.2898,1.3548,3336,0
ECA,D,20090706,000000,1.2898,1.2964,1.2571,1.2964,17954,0
ECA,D,20090708,000000,1.2898,1.3418,1.2898,1.3418,4767,0
ECA,D,20090709,000000,1.3223,1.3223,1.2637,1.2637,12395,0
ECA,D,20090710,000000,1.2702,1.2702,1.2702,1.2702,1270,0
ECA,D,20090713,000000,1.3353,1.3353,1.3353,1.3353,4,0
ECA,D,20090714,000000,1.2767,1.2767,1.2571,1.2571,13359,0
ECA,D,20090715,000000,1.2767,1.2767,1.2767,1.2767,208,0
ECA,D,20090716,000000,1.2898,1.3223,1.2571,1.2637,26437,0
ECA,D,20090717,000000,1.2898,1.2898,1.2898,1.2898,954,0
ECA,D,20090720,000000,1.2637,1.3027,1.2571,1.3027,23039,0
ECA,D,20090721,000000,1.3223,1.3223,1.3027,1.3223,4640,0
ECA,D,20090722,000000,1.3223,1.4004,1.3223,1.3223,11444,0
ECA,D,20090723,000000,1.3223,1.3679,1.2637,1.3679,23647,0
ECA,D,20090724,000000,1.3679,1.3809,1.3223,1.3418,22919,0
ECA,D,20090727,000000,1.3418,1.4461,1.3418,1.4004,39976,0
ECA,D,20090728,000000,1.4069,1.4395,1.3679,1.4395,25262,0
ECA,D,20090729,000000,1.4004,1.4263,1.3874,1.4263,8327,0
ECA,D,20090730,000000,1.4263,1.5113,1.4263,1.4786,71011,0
ECA,D,20090731,000000,1.4917,1.5047,1.4917,1.4917,7469,0
ECA,D,20090803,000000,1.4525,1.6155,1.4525,1.5113,24421,0
ECA,D,20090804,000000,1.5113,1.5567,1.4786,1.5503,18161,0
ECA,D,20090805,000000,1.5438,1.6937,1.5113,1.6481,129632,0
ECA,D,20090806,000000,1.6806,1.6806,1.6806,1.6806,1590,0
ECA,D,20090807,000000,1.6349,1.6937,1.6024,1.6937,22845,0
ECA,D,20090810,000000,1.6676,1.6806,1.6545,1.6545,53815,0
ECA,D,20090811,000000,1.6349,1.6545,1.5438,1.6349,25621,0
ECA,D,20090812,000000,1.5764,1.6349,1.5764,1.6349,17637,0
ECA,D,20090813,000000,1.6415,1.6415,1.6024,1.6089,12079,0
ECA,D,20090814,000000,1.6089,1.6089,1.5764,1.5894,10487,0
ECA,D,20090817,000000,1.5894,1.622,1.5894,1.6024,21278,0
ECA,D,20090818,000000,1.6024,1.6545,1.6024,1.6545,13190,0
ECA,D,20090819,000000,1.6676,1.7913,1.5438,1.5438,109622,0
ECA,D,20090820,000000,1.7522,1.7587,1.7001,1.7587,84367,0
ECA,D,20090821,000000,1.7001,1.7783,1.7001,1.7783,9598,0
ECA,D,20090824,000000,1.7913,1.8173,1.7456,1.7913,23033,0
ECA,D,20090825,000000,1.7913,1.7913,1.6871,1.7326,16313,0
ECA,D,20090826,000000,1.7261,1.7783,1.6676,1.7783,43980,0
ECA,D,20090827,000000,1.7652,1.8695,1.7652,1.8565,36558,0
ECA,D,20090828,000000,1.863,1.8695,1.7783,1.8565,6404,0
ECA,D,20090831,000000,1.8565,1.9607,1.8565,1.9217,49231,0
ECA,D,20090901,000000,1.8889,1.9217,1.8238,1.8238,37286,0
ECA,D,20090902,000000,1.7977,1.7977,1.7326,1.7652,11420,0
ECA,D,20090903,000000,1.7913,1.8565,1.7652,1.7652,8771,0
ECA,D,20090904,000000,1.7913,1.7913,1.7913,1.7913,49396,0
ECA,D,20090907,000000,1.7783,1.863,1.7783,1.8238,7291,0
ECA,D,20090908,000000,1.8238,1.863,1.8238,1.8565,9918,0
ECA,D,20090909,000000,1.876,1.9217,1.8303,1.8435,38222,0
ECA,D,20090910,000000,1.8889,1.8889,1.7977,1.7977,21406,0
ECA,D,20090911,000000,1.7913,1.863,1.7913,1.863,35180,0
ECA,D,20090914,000000,1.8238,1.8238,1.8238,1.8238,547,0
ECA,D,20090915,000000,1.8565,2.0453,1.8565,1.902,29885,0
ECA,D,20090916,000000,1.902,1.902,1.8889,1.8889,6906,0
ECA,D,20090917,000000,1.9346,1.9346,1.8889,1.8889,6515,0
ECA,D,20090918,000000,1.8565,1.9217,1.8565,1.9217,11969,0
ECA,D,20090921,000000,1.9346,1.9346,1.8565,1.9346,17912,0
ECA,D,20090922,000000,1.9346,1.9477,1.9346,1.9477,1590,0
ECA,D,20090923,000000,1.8889,1.9477,1.8889,1.9477,31847,0
ECA,D,20090924,000000,1.9217,1.9217,1.876,1.876,3510,0
ECA,D,20090925,000000,1.9217,1.9217,1.8695,1.8695,6677,0
ECA,D,20090928,000000,1.8565,1.8889,1.8435,1.8435,14427,0
ECA,D,20090929,000000,1.9217,1.9346,1.8435,1.8565,4701,0
ECA,D,20090930,000000,1.8565,1.9217,1.8565,1.9217,12652,0
ECA,D,20091001,000000,1.8565,1.915,1.8565,1.915,8756,0
ECA,D,20091002,000000,1.8695,1.9999,1.8435,1.9999,17036,0
ECA,D,20091005,000000,2.0129,2.078,1.9802,2.0323,11279,0
ECA,D,20091006,000000,2.0129,2.1104,2.0129,2.0909,27583,0
ECA,D,20091007,000000,2.0258,2.1692,2.0258,2.1104,72929,0
ECA,D,20091008,000000,2.078,2.1365,2.078,2.1365,4443,0
ECA,D,20091009,000000,2.1886,2.2016,2.1365,2.2016,11330,0
ECA,D,20091012,000000,2.2016,2.358,2.1041,2.3255,40843,0
ECA,D,20091013,000000,2.345,2.3515,2.345,2.3515,2024,0
ECA,D,20091014,000000,2.3515,2.3515,2.2473,2.345,2092,0
ECA,D,20091015,000000,2.2799,2.345,2.2016,2.3255,10170,0
ECA,D,20091016,000000,2.2473,2.3255,2.2473,2.3255,1747,0
ECA,D,20091019,000000,2.2342,2.2929,2.1886,2.2929,18368,0
ECA,D,20091021,000000,2.2668,2.2993,2.2407,2.2863,5751,0
ECA,D,20091022,000000,2.2016,2.2799,2.2016,2.2799,3089,0
ECA,D,20091026,000000,2.2799,2.2799,2.2016,2.2016,7841,0
ECA,D,20091027,000000,2.2016,2.2016,2.117,2.1365,10136,0
ECA,D,20091028,000000,2.1692,2.1692,2.1692,2.1692,1462,0
ECA,D,20091029,000000,2.1692,2.2016,2.1692,2.2016,1270,0
ECA,D,20091030,000000,2.2016,2.2863,2.2016,2.2863,3273,0
ECA,D,20091102,000000,2.2016,2.2016,2.1886,2.2016,3999,0
ECA,D,20091103,000000,2.2278,2.2668,2.2016,2.2016,6766,0
ECA,D,20091104,000000,2.2016,2.2668,2.1951,2.2668,5364,0
ECA,D,20091105,000000,2.2603,2.2668,2.2603,2.2668,957,0
ECA,D,20091106,000000,2.2668,2.2668,2.1692,2.1692,3997,0
ECA,D,20091109,000000,2.2016,2.2603,2.2016,2.2603,4295,0
ECA,D,20091110,000000,2.2603,2.358,2.2603,2.3255,7736,0
ECA,D,20091112,000000,2.2993,2.358,2.2668,2.3321,16384,0
ECA,D,20091113,000000,2.358,2.4036,2.358,2.4036,605,0
ECA,D,20091116,000000,2.3905,2.4231,2.345,2.4231,14235,0
ECA,D,20091117,000000,2.3321,2.3841,2.3255,2.3255,16737,0
ECA,D,20091118,000000,2.358,2.4231,2.2668,2.3124,14053,0
ECA,D,20091119,000000,2.2668,2.3059,2.2016,2.3059,12928,0
ECA,D,20091120,000000,2.3124,2.4231,2.3124,2.3775,11190,0
ECA,D,20091123,000000,2.3775,2.4818,2.3255,2.4818,7538,0
ECA,D,20091124,000000,2.4948,2.5338,2.4622,2.5338,10564,0
ECA,D,20091125,000000,2.5338,2.5338,2.4753,2.5143,10008,0
ECA,D,20091126,000000,2.4883,2.5273,2.4883,2.5273,966,0
ECA,D,20091127,000000,2.4426,2.5143,2.4426,2.5143,798,0
ECA,D,20091130,000000,2.5143,2.5143,2.5143,2.5143,3178,0
ECA,D,20091201,000000,2.5143,2.586,2.5143,2.5143,15963,0
ECA,D,20091202,000000,2.5468,2.586,2.5014,2.5143,15310,0
ECA,D,20091203,000000,2.5143,2.586,2.5143,2.5143,20688,0
ECA,D,20091204,000000,2.5664,2.6119,2.5143,2.5925,20448,0
ECA,D,20091207,000000,2.6251,2.6251,2.5664,2.5925,7774,0
ECA,D,20091208,000000,2.5925,2.6186,2.5925,2.6186,2525,0
ECA,D,20091209,000000,2.5794,2.5794,2.5794,2.5794,389,0
ECA,D,20091210,000000,2.5794,2.5794,2.5664,2.5794,1282,0
ECA,D,20091211,000000,2.5794,2.5794,2.5729,2.5729,1961,0
ECA,D,20091214,000000,2.5404,2.5925,2.5404,2.5925,15074,0
ECA,D,20091215,000000,2.4818,2.6055,2.4818,2.5534,15444,0
ECA,D,20091216,000000,2.5404,2.5404,2.5078,2.5143,5334,0
ECA,D,20091217,000000,2.5078,2.5078,2.4818,2.4818,4615,0
ECA,D,20091218,000000,2.4948,2.4948,2.4818,2.4818,1229,0
ECA,D,20091221,000000,2.4753,2.4753,2.3775,2.3775,1983,0
ECA,D,20091222,000000,2.3775,2.4818,2.3775,2.4296,2855,0
ECA,D,20091223,000000,2.3644,2.4818,2.3644,2.4818,2150,0
ECA,D,20091228,000000,2.4883,2.4883,2.3644,2.4426,7059,0
ECA,D,20091229,000000,2.4426,2.4426,2.4426,2.4426,2010,0
ECA,D,20091230,000000,2.4556,2.4556,2.4556,2.4556,158,0
ECA,D,20091231,000000,2.4426,2.4688,2.4426,2.4688,4075,0
ECA,D,20100104,000000,2.4426,2.4426,2.4426,2.4426,3046,0
ECA,D,20100105,000000,2.4426,2.4556,2.4426,2.4426,9119,0
ECA,D,20100106,000000,2.4426,2.4556,2.4101,2.4556,4922,0
ECA,D,20100107,000000,2.4426,2.4688,2.4101,2.4688,2057,0
ECA,D,20100108,000000,2.358,2.4556,2.358,2.4426,1859,0
ECA,D,20100111,000000,2.4426,2.4426,2.4426,2.4426,921,0
ECA,D,20100112,000000,2.4753,2.5664,2.4296,2.5664,4324,0
ECA,D,20100113,000000,2.4753,2.5534,2.4101,2.5534,5997,0
ECA,D,20100114,000000,2.5664,2.5664,2.5664,2.5664,342,0
ECA,D,20100115,000000,2.4556,2.5664,2.4556,2.5664,2456,0
ECA,D,20100118,000000,2.5404,2.5404,2.5404,2.5404,5327,0
ECA,D,20100119,000000,2.5404,2.5404,2.4688,2.4688,768,0
ECA,D,20100120,000000,2.4753,2.5664,2.4688,2.5664,6025,0
ECA,D,20100121,000000,2.4688,2.5664,2.4426,2.5664,2452,0
ECA,D,20100122,000000,2.4622,2.5664,2.4622,2.5664,2207,0
ECA,D,20100125,000000,2.5664,2.6512,2.5664,2.6512,4668,0
ECA,D,20100126,000000,2.6512,2.7032,2.6055,2.7032,3881,0
ECA,D,20100127,000000,2.7163,2.7358,2.6772,2.6772,3434,0
ECA,D,20100128,000000,2.6577,2.7358,2.6577,2.7358,3184,0
ECA,D,20100129,000000,2.7163,2.7358,2.6772,2.7358,1459,0
ECA,D,20100201,000000,2.7358,2.7358,2.6772,2.7032,7332,0
ECA,D,20100202,000000,2.6837,2.7032,2.6837,2.7032,1345,0
ECA,D,20100203,000000,2.7099,2.7423,2.7099,2.7358,3119,0
ECA,D,20100204,000000,2.7358,2.7358,2.6055,2.6055,11491,0
ECA,D,20100205,000000,2.5925,2.5925,2.4818,2.5729,4092,0
ECA,D,20100208,000000,2.4883,2.5729,2.4818,2.5729,4700,0
ECA,D,20100209,000000,2.5729,2.5925,2.5729,2.5925,6553,0
ECA,D,20100210,000000,2.5925,2.5925,2.5925,2.5925,613,0
ECA,D,20100211,000000,2.5925,2.5925,2.3775,2.5273,5461,0
ECA,D,20100212,000000,2.5925,2.6055,2.5404,2.5404,6403,0
ECA,D,20100215,000000,2.5078,2.6837,2.5078,2.6837,7983,0
ECA,D,20100216,000000,2.6055,2.6055,2.6055,2.6055,523,0
ECA,D,20100217,000000,2.6055,2.7358,2.6055,2.7228,11420,0
ECA,D,20100218,000000,2.6119,2.7099,2.6055,2.7099,3448,0
