<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
VRB,D,20090407,000000,0.9008,0.9008,0.7881,0.8919,9024,0
VRB,D,20090408,000000,0.7967,0.8661,0.7967,0.8661,3117,0
VRB,D,20090409,000000,0.7881,0.8919,0.7881,0.8919,1622,0
VRB,D,20090414,000000,0.8573,0.8573,0.8227,0.8488,6860,0
VRB,D,20090415,000000,0.8401,0.8401,0.8401,0.8401,117,0
VRB,D,20090416,000000,0.8313,0.8573,0.7967,0.8401,4019,0
VRB,D,20090417,000000,0.8401,0.8401,0.8055,0.8055,3926,0
VRB,D,20090420,000000,0.8055,0.8573,0.7795,0.8573,4527,0
VRB,D,20090421,000000,0.8573,0.8573,0.7881,0.7881,7158,0
VRB,D,20090422,000000,0.8055,0.944,0.8055,0.918,11415,0
VRB,D,20090423,000000,0.944,0.9525,0.9093,0.944,5148,0
VRB,D,20090424,000000,0.8661,0.9874,0.8227,0.9874,12082,0
VRB,D,20090427,000000,0.9787,0.9787,0.9093,0.97,1109,0
VRB,D,20090428,000000,0.9787,0.9787,0.9787,0.9787,57,0
VRB,D,20090429,000000,0.9787,0.9787,0.9787,0.9787,10,0
VRB,D,20090430,000000,0.9787,0.9787,0.9008,0.9008,881,0
VRB,D,20090504,000000,0.9008,0.9787,0.8227,0.8313,1247,0
VRB,D,20090505,000000,0.8661,0.9614,0.8661,0.9614,105,0
VRB,D,20090506,000000,0.9352,0.9352,0.8055,0.9093,4247,0
VRB,D,20090507,000000,0.8661,0.8661,0.8141,0.8661,3605,0
VRB,D,20090508,000000,0.8573,0.8573,0.7795,0.8488,4193,0
VRB,D,20090511,000000,0.8488,0.8488,0.8488,0.8488,57,0
VRB,D,20090512,000000,0.7795,0.8313,0.7795,0.8313,3777,0
VRB,D,20090513,000000,0.7881,0.8573,0.7881,0.8573,3003,0
VRB,D,20090514,000000,0.7881,0.8141,0.7881,0.8141,1616,0
VRB,D,20090515,000000,0.8227,0.8573,0.7795,0.8573,3142,0
VRB,D,20090518,000000,0.8488,0.8488,0.7795,0.8488,2345,0
VRB,D,20090519,000000,0.8488,0.8488,0.7795,0.8488,2389,0
VRB,D,20090520,000000,0.7795,0.7795,0.6927,0.6927,33314,0
VRB,D,20090521,000000,0.7363,0.7363,0.7363,0.7363,10,0
VRB,D,20090522,000000,0.6062,0.6062,0.6062,0.6062,10,0
VRB,D,20090525,000000,0.7015,0.7015,0.7015,0.7015,10,0
VRB,D,20090526,000000,0.6927,0.7274,0.6927,0.7274,2158,0
VRB,D,20090527,000000,0.7363,0.7363,0.7363,0.7363,568,0
VRB,D,20090528,000000,0.7363,0.7363,0.7363,0.7363,5,0
VRB,D,20090529,000000,0.7363,0.7363,0.7363,0.7363,2,0
VRB,D,20090601,000000,0.7363,0.7363,0.7188,0.7274,9068,0
VRB,D,20090602,000000,0.6927,0.6927,0.6927,0.6927,7603,0
VRB,D,20090603,000000,0.7449,0.7535,0.7449,0.7535,184,0
VRB,D,20090604,000000,0.7363,0.7449,0.6927,0.7449,4179,0
VRB,D,20090605,000000,0.7449,0.7535,0.6842,0.7535,1982,0
VRB,D,20090608,000000,0.6927,0.7363,0.6755,0.7363,5819,0
VRB,D,20090609,000000,0.7363,0.7363,0.7363,0.7363,10,0
VRB,D,20090610,000000,0.7535,0.8401,0.7535,0.8313,10789,0
VRB,D,20090612,000000,0.8313,0.8313,0.8313,0.8313,57,0
VRB,D,20090615,000000,0.8313,0.8313,0.7015,0.8227,2157,0
VRB,D,20090616,000000,0.8055,0.8055,0.8055,0.8055,22,0
VRB,D,20090617,000000,0.8141,0.8141,0.7535,0.7795,832,0
VRB,D,20090618,000000,0.7015,0.7967,0.6755,0.7967,1803,0
VRB,D,20090622,000000,0.7881,0.7881,0.7881,0.7881,1578,0
VRB,D,20090623,000000,0.7707,0.7707,0.7707,0.7707,10,0
VRB,D,20090624,000000,0.7363,0.7363,0.7363,0.7363,10,0
VRB,D,20090625,000000,0.7363,0.7363,0.6927,0.7363,5555,0
VRB,D,20090626,000000,0.7363,0.7363,0.7015,0.7363,147,0
VRB,D,20090629,000000,0.7363,0.7363,0.6927,0.6927,7362,0
VRB,D,20090630,000000,0.6927,0.6927,0.6927,0.6927,1733,0
VRB,D,20090702,000000,0.6409,0.6409,0.6409,0.6409,1142,0
VRB,D,20090703,000000,0.6409,0.71,0.6409,0.6495,10790,0
VRB,D,20090706,000000,0.6495,0.6495,0.6495,0.6495,10,0
VRB,D,20090707,000000,0.6495,0.6495,0.6495,0.6495,10,0
VRB,D,20090708,000000,0.6495,0.6495,0.6495,0.6495,10,0
VRB,D,20090709,000000,0.6495,0.6927,0.6495,0.6927,22,0
VRB,D,20090710,000000,0.6582,0.6582,0.6321,0.6321,5310,0
VRB,D,20090713,000000,0.6409,0.6409,0.6409,0.6409,832,0
VRB,D,20090715,000000,0.6321,0.7015,0.6321,0.7015,703,0
VRB,D,20090716,000000,0.6842,0.7015,0.6409,0.7015,1177,0
VRB,D,20090717,000000,0.6927,0.7535,0.6927,0.7535,5692,0
VRB,D,20090720,000000,0.7535,0.7535,0.7535,0.7535,22,0
VRB,D,20090721,000000,0.7449,0.7449,0.6495,0.7188,5137,0
VRB,D,20090722,000000,0.7188,0.7188,0.7188,0.7188,22,0
VRB,D,20090723,000000,0.7188,0.7188,0.7188,0.7188,22,0
VRB,D,20090724,000000,0.7188,0.7188,0.6495,0.7188,1317,0
VRB,D,20090727,000000,0.7188,0.7188,0.7188,0.7188,22,0
VRB,D,20090728,000000,0.7188,0.7188,0.7188,0.7188,1177,0
VRB,D,20090729,000000,0.7449,0.8055,0.7449,0.8055,9642,0
VRB,D,20090730,000000,0.8227,0.8488,0.7967,0.7967,1778,0
VRB,D,20090731,000000,0.7707,0.8661,0.7707,0.8661,5054,0
VRB,D,20090803,000000,0.8746,0.8746,0.8746,0.8746,10,0
VRB,D,20090804,000000,0.8746,0.8746,0.7881,0.8746,188,0
VRB,D,20090805,000000,0.8746,0.8746,0.8746,0.8746,35,0
VRB,D,20090806,000000,0.8573,0.8573,0.8573,0.8573,22,0
VRB,D,20090807,000000,0.8573,0.8573,0.8573,0.8573,22,0
VRB,D,20090810,000000,0.8573,0.9008,0.7795,0.9008,10265,0
VRB,D,20090811,000000,0.9008,0.9008,0.9008,0.9008,10,0
VRB,D,20090812,000000,0.8919,0.8919,0.8919,0.8919,10,0
VRB,D,20090813,000000,0.8919,0.8919,0.8919,0.8919,10,0
VRB,D,20090814,000000,0.8919,0.918,0.7535,0.8661,175794,0
VRB,D,20090817,000000,0.8746,0.8746,0.8055,0.8661,19629,0
VRB,D,20090818,000000,0.8661,0.8661,0.8661,0.8661,10,0
VRB,D,20090819,000000,0.8488,1.0132,0.8488,1.0132,93905,0
VRB,D,20090820,000000,0.9525,1.1085,0.8488,1.1085,72317,0
VRB,D,20090821,000000,1.1172,1.1172,0.9093,0.9525,162922,0
VRB,D,20090824,000000,0.9093,1.0132,0.9008,1.0046,84457,0
VRB,D,20090825,000000,1.0046,1.0393,0.8227,0.8834,385667,0
VRB,D,20090826,000000,0.8834,0.8834,0.8227,0.8834,8327,0
VRB,D,20090827,000000,0.8746,0.9874,0.8227,0.8834,51614,0
VRB,D,20090828,000000,0.9267,0.9525,0.8661,0.918,31110,0
VRB,D,20090831,000000,0.9352,0.9352,0.8573,0.9093,19644,0
VRB,D,20090901,000000,0.8401,0.918,0.7967,0.8573,38635,0
VRB,D,20090902,000000,0.8573,0.8573,0.7622,0.7707,53570,0
VRB,D,20090903,000000,0.7707,0.8227,0.71,0.7707,82151,0
VRB,D,20090904,000000,0.7707,0.7707,0.6755,0.7363,80265,0
VRB,D,20090907,000000,0.7707,0.7881,0.7707,0.7881,578,0
VRB,D,20090908,000000,0.7795,0.7795,0.6927,0.7363,26606,0
VRB,D,20090910,000000,0.71,0.7535,0.6927,0.7188,159321,0
VRB,D,20090911,000000,0.7449,0.7449,0.7449,0.7449,3465,0
VRB,D,20090914,000000,0.6668,0.7188,0.6668,0.7188,26944,0
VRB,D,20090915,000000,0.7188,0.8661,0.7188,0.8661,342240,0
VRB,D,20090916,000000,0.8919,0.8919,0.7881,0.8834,490,0
VRB,D,20090917,000000,0.9093,0.9093,0.9093,0.9093,10,0
VRB,D,20090918,000000,0.9008,0.9008,0.7795,0.8661,1165,0
VRB,D,20090921,000000,0.8227,0.8227,0.8227,0.8227,10,0
VRB,D,20090922,000000,0.8919,0.8919,0.7622,0.7622,14570,0
VRB,D,20090923,000000,0.7449,0.7449,0.7449,0.7449,693,0
VRB,D,20090924,000000,0.7363,0.7363,0.7363,0.7363,57,0
VRB,D,20090925,000000,0.7363,0.7363,0.7363,0.7363,10,0
VRB,D,20090928,000000,0.7363,0.7967,0.7363,0.7622,2621,0
VRB,D,20090929,000000,0.7449,0.7967,0.7449,0.7967,127,0
VRB,D,20090930,000000,0.7881,0.7881,0.7881,0.7881,10,0
VRB,D,20091001,000000,0.8227,0.8573,0.7363,0.8227,30416,0
VRB,D,20091006,000000,0.7795,0.8573,0.7795,0.8573,1173,0
VRB,D,20091007,000000,0.8573,0.8661,0.8488,0.8661,11604,0
VRB,D,20091008,000000,0.8661,0.8661,0.7363,0.8227,13730,0
VRB,D,20091009,000000,0.7363,0.8227,0.7363,0.8227,4122,0
VRB,D,20091012,000000,0.8401,0.8919,0.8141,0.8227,31984,0
VRB,D,20091013,000000,0.8746,0.8746,0.8746,0.8746,45,0
VRB,D,20091014,000000,0.8661,0.8661,0.7795,0.8488,5374,0
VRB,D,20091015,000000,0.8573,0.8573,0.8573,0.8573,22,0
VRB,D,20091016,000000,0.8401,0.8401,0.8401,0.8401,22,0
VRB,D,20091019,000000,0.8401,0.8401,0.8401,0.8401,22,0
VRB,D,20091020,000000,0.8401,0.8401,0.8401,0.8401,10,0
VRB,D,20091021,000000,0.8401,0.8401,0.8401,0.8401,22,0
VRB,D,20091022,000000,0.8401,0.8401,0.8401,0.8401,22,0
VRB,D,20091023,000000,0.8401,0.8401,0.8401,0.8401,10,0
VRB,D,20091026,000000,0.8401,0.8401,0.8401,0.8401,22,0
VRB,D,20091027,000000,0.8401,0.8401,0.7274,0.8227,3143,0
VRB,D,20091028,000000,0.8227,0.8227,0.8227,0.8227,10,0
VRB,D,20091029,000000,0.8227,0.8227,0.8227,0.8227,10,0
VRB,D,20091030,000000,0.8227,0.8227,0.8227,0.8227,10,0
VRB,D,20091102,000000,0.8227,0.8227,0.8227,0.8227,750,0
VRB,D,20091103,000000,0.8227,0.8227,0.8227,0.8227,10,0
VRB,D,20091104,000000,0.8227,0.8227,0.8227,0.8227,22,0
VRB,D,20091105,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091106,000000,0.8227,0.8227,0.7707,0.7707,1165,0
VRB,D,20091109,000000,0.8227,0.8227,0.8227,0.8227,57,0
VRB,D,20091110,000000,0.8227,0.8227,0.7363,0.8141,1661,0
VRB,D,20091112,000000,0.7967,0.8141,0.7967,0.8141,588,0
VRB,D,20091113,000000,0.8141,0.8141,0.8141,0.8141,127,0
VRB,D,20091116,000000,0.8055,0.8488,0.8055,0.8488,2485,0
VRB,D,20091117,000000,0.8141,0.8141,0.8141,0.8141,57,0
VRB,D,20091118,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091119,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091120,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091123,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091124,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091125,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091126,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091127,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091130,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091201,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091202,000000,0.8141,0.8141,0.8141,0.8141,10,0
VRB,D,20091203,000000,0.8141,0.8141,0.8141,0.8141,35,0
VRB,D,20091204,000000,0.8141,0.8141,0.8141,0.8141,588,0
VRB,D,20091207,000000,0.7795,0.7881,0.6927,0.7881,26039,0
VRB,D,20091208,000000,0.7707,0.7707,0.7707,0.7707,10,0
VRB,D,20091209,000000,0.7707,0.7707,0.71,0.7622,3195,0
VRB,D,20091210,000000,0.71,0.71,0.7015,0.7015,10428,0
VRB,D,20091211,000000,0.7015,0.7015,0.7015,0.7015,243,0
VRB,D,20091214,000000,0.7015,0.7363,0.6755,0.7363,2023,0
VRB,D,20091215,000000,0.7274,0.7274,0.7274,0.7274,10,0
VRB,D,20091216,000000,0.7274,0.7274,0.7274,0.7274,10,0
VRB,D,20091217,000000,0.7274,0.7274,0.7274,0.7274,10,0
VRB,D,20091218,000000,0.7274,0.7274,0.7274,0.7274,10,0
VRB,D,20091221,000000,0.7274,0.7274,0.7274,0.7274,10,0
VRB,D,20091222,000000,0.7274,0.7274,0.7274,0.7274,127,0
VRB,D,20091223,000000,0.7274,0.7274,0.7274,0.7274,10,0
VRB,D,20091228,000000,0.7274,0.7274,0.7274,0.7274,10,0
VRB,D,20091229,000000,0.7274,0.7274,0.7274,0.7274,10,0
VRB,D,20091230,000000,0.7274,0.7274,0.7274,0.7274,10,0
VRB,D,20091231,000000,0.7274,0.7274,0.7274,0.7274,10,0
VRB,D,20100104,000000,0.7274,0.7795,0.7274,0.7795,138,0
VRB,D,20100105,000000,0.7449,0.7707,0.7449,0.7707,147,0
VRB,D,20100108,000000,0.7795,0.7795,0.7795,0.7795,10,0
VRB,D,20100111,000000,0.7795,0.7795,0.7795,0.7795,10,0
VRB,D,20100112,000000,0.7795,0.7795,0.7795,0.7795,10,0
VRB,D,20100113,000000,0.7795,0.7795,0.7015,0.7795,832,0
VRB,D,20100114,000000,0.7535,0.7535,0.7535,0.7535,10,0
VRB,D,20100115,000000,0.7363,0.8141,0.7363,0.8141,2440,0
VRB,D,20100118,000000,0.8141,0.8661,0.8141,0.8661,230,0
VRB,D,20100119,000000,0.8313,0.8313,0.8313,0.8313,10,0
VRB,D,20100120,000000,0.8227,0.8313,0.8227,0.8313,2320,0
VRB,D,20100121,000000,0.8313,0.8313,0.8313,0.8313,106,0
VRB,D,20100122,000000,0.8313,0.8313,0.7535,0.7535,2277,0
VRB,D,20100125,000000,0.7449,0.7449,0.7015,0.71,9682,0
VRB,D,20100126,000000,0.71,0.71,0.71,0.71,22,0
VRB,D,20100127,000000,0.7707,0.8488,0.7188,0.8488,9008,0
VRB,D,20100128,000000,0.8227,0.8573,0.7707,0.8573,11432,0
VRB,D,20100129,000000,0.8488,0.8488,0.7449,0.7881,23212,0
VRB,D,20100202,000000,0.8141,0.8488,0.7363,0.8488,33121,0
VRB,D,20100203,000000,0.8488,0.8488,0.7707,0.8401,11030,0
VRB,D,20100204,000000,0.8401,0.8488,0.7449,0.8488,6374,0
VRB,D,20100205,000000,0.8313,0.8313,0.8313,0.8313,57,0
VRB,D,20100208,000000,0.8313,0.8313,0.6927,0.7967,24248,0
VRB,D,20100209,000000,0.7881,0.7881,0.7881,0.7881,57,0
VRB,D,20100210,000000,0.7881,0.7881,0.7881,0.7881,57,0
VRB,D,20100211,000000,0.7881,0.7881,0.7881,0.7881,22,0
VRB,D,20100212,000000,0.7881,0.7881,0.7188,0.7795,485,0
VRB,D,20100215,000000,0.7795,0.7795,0.7795,0.7795,22,0
VRB,D,20100216,000000,0.7795,0.7795,0.7795,0.7795,230,0
VRB,D,20100217,000000,0.7707,0.7707,0.6237,0.6582,53077,0
VRB,D,20100218,000000,0.6582,0.6582,0.6582,0.6582,117,0
VRB,D,20100219,000000,0.6582,0.6842,0.6582,0.6842,5221,0
VRB,D,20100222,000000,0.6755,0.6755,0.6755,0.6755,117,0
VRB,D,20100223,000000,0.6755,0.6755,0.6062,0.6582,5428,0
VRB,D,20100224,000000,0.6755,0.6755,0.6062,0.6755,28117,0
VRB,D,20100225,000000,0.6755,0.6755,0.5889,0.6237,80666,0
VRB,D,20100226,000000,0.6237,0.6237,0.5889,0.6237,151,0
VRB,D,20100301,000000,0.6237,0.6237,0.5889,0.6062,26805,0
VRB,D,20100302,000000,0.6062,0.6062,0.5543,0.5715,57792,0
VRB,D,20100303,000000,0.5629,0.5803,0.5543,0.5543,1600,0
VRB,D,20100304,000000,0.5543,0.5889,0.5543,0.5803,4100,0
VRB,D,20100305,000000,0.5629,0.5889,0.5455,0.5803,7172,0
VRB,D,20100308,000000,0.5715,0.5803,0.5715,0.5803,2032,0
VRB,D,20100309,000000,0.5629,0.6149,0.5629,0.5889,16621,0
VRB,D,20100310,000000,0.5715,0.5977,0.5715,0.5977,4397,0
VRB,D,20100311,000000,0.5977,0.6495,0.5977,0.6495,3811,0
VRB,D,20100312,000000,0.6582,0.6582,0.6237,0.6409,21260,0
VRB,D,20100315,000000,0.6495,0.6495,0.5977,0.5977,13243,0
VRB,D,20100316,000000,0.6062,0.6062,0.6062,0.6062,807,0
VRB,D,20100317,000000,0.6062,0.6062,0.5889,0.5889,7662,0
VRB,D,20100318,000000,0.5889,0.5977,0.5629,0.5977,6783,0
VRB,D,20100319,000000,0.6062,0.6321,0.5889,0.6321,10970,0
VRB,D,20100322,000000,0.6237,0.6237,0.5889,0.6149,1986,0
VRB,D,20100323,000000,0.6062,0.6062,0.5715,0.6062,17234,0
VRB,D,20100324,000000,0.6062,0.6321,0.5803,0.5803,6933,0
VRB,D,20100325,000000,0.6062,0.6062,0.5629,0.5629,9382,0
VRB,D,20100326,000000,0.5715,0.5715,0.5283,0.5715,22585,0
VRB,D,20100329,000000,0.5455,0.5629,0.5283,0.5371,33713,0
VRB,D,20100330,000000,0.5371,0.5629,0.5196,0.5543,8537,0
VRB,D,20100331,000000,0.5543,0.5543,0.5543,0.5543,117,0
VRB,D,20100401,000000,0.5543,0.5629,0.5283,0.5543,16783,0
VRB,D,20100406,000000,0.5455,0.5543,0.5455,0.5543,2148,0
VRB,D,20100407,000000,0.5543,0.5543,0.5283,0.5543,12959,0
VRB,D,20100408,000000,0.5283,0.5543,0.5283,0.5543,16018,0
VRB,D,20100409,000000,0.5455,0.5543,0.5283,0.5543,1658,0
VRB,D,20100412,000000,0.5371,0.5371,0.5371,0.5371,3752,0
VRB,D,20100413,000000,0.5371,0.5371,0.5371,0.5371,5936,0
VRB,D,20100414,000000,0.5371,0.5455,0.5283,0.5455,9862,0
VRB,D,20100415,000000,0.5455,0.6237,0.5371,0.6237,59652,0
VRB,D,20100416,000000,0.6149,0.6149,0.6062,0.6062,8573,0
VRB,D,20100419,000000,0.6062,0.6062,0.5803,0.5803,8482,0
VRB,D,20100420,000000,0.5715,0.6062,0.5715,0.5977,16150,0
VRB,D,20100421,000000,0.5977,0.5977,0.5977,0.5977,117,0
VRB,D,20100422,000000,0.5889,0.5977,0.5889,0.5977,127,0
VRB,D,20100423,000000,0.5977,0.5977,0.5543,0.5889,11305,0
VRB,D,20100430,000000,0.5803,0.5803,0.5803,0.5803,117,0
VRB,D,20100504,000000,0.5629,0.5803,0.5543,0.5803,14410,0
VRB,D,20100505,000000,0.5803,0.5803,0.5803,0.5803,117,0
VRB,D,20100506,000000,0.5803,0.5803,0.5803,0.5803,117,0
VRB,D,20100507,000000,0.5629,0.5803,0.5543,0.5803,31708,0
VRB,D,20100510,000000,0.5803,0.5803,0.5803,0.5803,117,0
VRB,D,20100511,000000,0.5803,0.5803,0.5803,0.5803,117,0
VRB,D,20100512,000000,0.5803,0.5889,0.5803,0.5889,2657,0
VRB,D,20100513,000000,0.5977,0.6062,0.5977,0.6062,8316,0
VRB,D,20100514,000000,0.6062,0.6062,0.5715,0.5715,8661,0
VRB,D,20100517,000000,0.5803,0.6062,0.5629,0.6062,12012,0
VRB,D,20100518,000000,0.5977,0.5977,0.5977,0.5977,117,0
VRB,D,20100519,000000,0.5977,0.5977,0.5977,0.5977,117,0
VRB,D,20100520,000000,0.5977,0.5977,0.5715,0.5977,1410,0
VRB,D,20100521,000000,0.5889,0.5889,0.511,0.5543,20381,0
VRB,D,20100524,000000,0.5543,0.5543,0.5543,0.5543,117,0
VRB,D,20100525,000000,0.5543,0.5543,0.5023,0.5196,15546,0
VRB,D,20100526,000000,0.5023,0.5196,0.5023,0.5196,6026,0
VRB,D,20100527,000000,0.5023,0.5023,0.5023,0.5023,1784,0
VRB,D,20100528,000000,0.5023,0.5455,0.5023,0.5455,16490,0
VRB,D,20100531,000000,0.5196,0.5543,0.5196,0.5543,5410,0
VRB,D,20100601,000000,0.511,0.5283,0.4849,0.5283,3617,0
VRB,D,20100602,000000,0.5196,0.5889,0.5023,0.5196,191716,0
VRB,D,20100604,000000,0.5283,0.5283,0.5283,0.5283,636,0
VRB,D,20100607,000000,0.5283,0.5283,0.5023,0.5283,4041,0
VRB,D,20100608,000000,0.5196,0.5196,0.4849,0.511,12408,0
VRB,D,20100609,000000,0.511,0.511,0.511,0.511,117,0
VRB,D,20100610,000000,0.511,0.511,0.49356,0.511,5853,0
VRB,D,20100611,000000,0.5023,0.5196,0.49356,0.5196,11825,0
VRB,D,20100614,000000,0.5196,0.5196,0.5196,0.5196,117,0
VRB,D,20100615,000000,0.5196,0.5196,0.49356,0.49356,3579,0
VRB,D,20100616,000000,0.5196,0.5196,0.5196,0.5196,117,0
VRB,D,20100617,000000,0.511,0.511,0.47634,0.4849,21602,0
VRB,D,20100618,000000,0.49356,0.49356,0.49356,0.49356,45,0
VRB,D,20100621,000000,0.4849,0.4849,0.4849,0.4849,319,0
VRB,D,20100622,000000,0.4849,0.4849,0.4849,0.4849,2503,0
VRB,D,20100623,000000,0.4849,0.4849,0.4849,0.4849,117,0
VRB,D,20100624,000000,0.4849,0.4849,0.46754,0.4849,3891,0
VRB,D,20100625,000000,0.4849,0.4849,0.4849,0.4849,117,0
VRB,D,20100628,000000,0.4849,0.4849,0.4849,0.4849,117,0
VRB,D,20100629,000000,0.4849,0.4849,0.45034,0.46754,10796,0
VRB,D,20100701,000000,0.45034,0.45034,0.4417,0.4417,4550,0
VRB,D,20100702,000000,0.4417,0.45899,0.4417,0.45899,346,0
VRB,D,20100705,000000,0.42435,0.42435,0.42435,0.42435,1848,0
VRB,D,20100706,000000,0.41571,0.41571,0.41571,0.41571,2948,0
VRB,D,20100707,000000,0.43298,0.46754,0.43298,0.46754,2596,0
VRB,D,20100709,000000,0.46754,0.5023,0.46754,0.5023,9670,0
VRB,D,20100712,000000,0.511,0.511,0.47634,0.47634,5195,0
VRB,D,20100713,000000,0.511,0.511,0.511,0.511,87,0
VRB,D,20100714,000000,0.5023,0.511,0.5023,0.511,1386,0
VRB,D,20100715,000000,0.4849,0.5023,0.4849,0.5023,993,0
VRB,D,20100716,000000,0.5023,0.5455,0.5023,0.5371,4179,0
VRB,D,20100719,000000,0.5371,0.5371,0.5196,0.5196,1155,0
VRB,D,20100720,000000,0.5023,0.5023,0.5023,0.5023,334,0
VRB,D,20100721,000000,0.49356,0.511,0.47634,0.511,6581,0
VRB,D,20100722,000000,0.5283,0.5283,0.5283,0.5283,1155,0
VRB,D,20100723,000000,0.5283,0.5455,0.5283,0.5455,5785,0
VRB,D,20100726,000000,0.5371,0.5371,0.5023,0.5196,4342,0
VRB,D,20100727,000000,0.5196,0.5196,0.5196,0.5196,117,0
VRB,D,20100728,000000,0.5196,0.5371,0.5196,0.5371,7691,0
VRB,D,20100730,000000,0.5283,0.5283,0.49356,0.5196,3642,0
VRB,D,20100802,000000,0.511,0.511,0.511,0.511,117,0
VRB,D,20100805,000000,0.5196,0.5196,0.5196,0.5196,10,0
VRB,D,20100806,000000,0.5196,0.5371,0.5196,0.5371,6455,0
VRB,D,20100809,000000,0.5371,0.5371,0.5371,0.5371,117,0
VRB,D,20100810,000000,0.5371,0.5455,0.5371,0.5455,3204,0
VRB,D,20100811,000000,0.5455,0.5455,0.5455,0.5455,117,0
VRB,D,20100812,000000,0.5455,0.5455,0.5455,0.5455,117,0
VRB,D,20100813,000000,0.5455,0.5455,0.5455,0.5455,8776,0
VRB,D,20100816,000000,0.5543,0.5543,0.5543,0.5543,1155,0
VRB,D,20100817,000000,0.5543,0.5715,0.5371,0.5715,13487,0
VRB,D,20100818,000000,0.5543,0.5543,0.5455,0.5455,1800,0
VRB,D,20100819,000000,0.5196,0.5455,0.5196,0.5455,550,0
VRB,D,20100820,000000,0.5283,0.5283,0.5283,0.5283,346,0
VRB,D,20100823,000000,0.5455,0.5455,0.511,0.5196,6701,0
VRB,D,20100824,000000,0.5023,0.5023,0.4849,0.5023,348,0
VRB,D,20100825,000000,0.5023,0.5023,0.5023,0.5023,117,0
VRB,D,20100826,000000,0.5023,0.5023,0.45034,0.46754,27045,0
VRB,D,20100827,000000,0.46754,0.4849,0.46754,0.4849,5970,0
VRB,D,20100830,000000,0.4849,0.4849,0.4849,0.4849,117,0
VRB,D,20100831,000000,0.4849,0.4849,0.47634,0.47634,1313,0
VRB,D,20100901,000000,0.47634,0.5196,0.47634,0.5196,20120,0
VRB,D,20100902,000000,0.511,0.5803,0.5023,0.5803,43567,0
VRB,D,20100903,000000,0.5803,0.5803,0.5803,0.5803,1733,0
VRB,D,20100906,000000,0.5803,0.5803,0.5715,0.5715,2889,0
VRB,D,20100907,000000,0.5803,0.6062,0.5803,0.6062,43608,0
VRB,D,20100908,000000,0.6149,0.6149,0.5977,0.6149,1282,0
VRB,D,20100909,000000,0.6237,0.6237,0.5803,0.6149,20761,0
VRB,D,20100910,000000,0.6149,0.6149,0.6149,0.6149,117,0
VRB,D,20100913,000000,0.6149,0.6149,0.5803,0.5977,18129,0
VRB,D,20100914,000000,0.5977,0.6149,0.5977,0.6149,6799,0
VRB,D,20100915,000000,0.6149,0.6149,0.5977,0.6149,9643,0
VRB,D,20100916,000000,0.6149,0.6149,0.6149,0.6149,117,0
VRB,D,20100917,000000,0.6149,0.6149,0.6149,0.6149,117,0
VRB,D,20100920,000000,0.6149,0.6149,0.5803,0.5803,1272,0
VRB,D,20100921,000000,0.5803,0.5977,0.5803,0.5977,5544,0
VRB,D,20100922,000000,0.5889,0.6149,0.5889,0.6149,2601,0
VRB,D,20100923,000000,0.6149,0.6149,0.5803,0.6149,8440,0
VRB,D,20100924,000000,0.6149,0.6495,0.6149,0.6495,13138,0
VRB,D,20100927,000000,0.6495,0.6495,0.6495,0.6495,1155,0
VRB,D,20100928,000000,0.6495,0.6495,0.6149,0.6495,2067,0
VRB,D,20100929,000000,0.6495,0.6495,0.6495,0.6495,117,0
VRB,D,20100930,000000,0.6495,0.6495,0.6495,0.6495,462,0
VRB,D,20101001,000000,0.6495,0.6495,0.6495,0.6495,117,0
VRB,D,20101004,000000,0.6495,0.6495,0.6495,0.6495,230,0
VRB,D,20101005,000000,0.6495,0.6495,0.6149,0.6321,4249,0
VRB,D,20101006,000000,0.6237,0.6237,0.6237,0.6237,117,0
VRB,D,20101007,000000,0.6237,0.6237,0.6237,0.6237,117,0
VRB,D,20101011,000000,0.6321,0.7015,0.5977,0.6495,53546,0
VRB,D,20101012,000000,0.6149,0.6149,0.5715,0.6062,8623,0
VRB,D,20101013,000000,0.6062,0.6062,0.6062,0.6062,2886,0
VRB,D,20101014,000000,0.5977,0.6062,0.5977,0.6062,10394,0
VRB,D,20101015,000000,0.6062,0.6062,0.6062,0.6062,5195,0
VRB,D,20101018,000000,0.6062,0.6062,0.6062,0.6062,230,0
VRB,D,20101019,000000,0.6062,0.6149,0.6062,0.6149,1292,0
VRB,D,20101020,000000,0.6149,0.6149,0.6149,0.6149,117,0
VRB,D,20101021,000000,0.6149,0.6321,0.6149,0.6321,31229,0
